,content,id,lat,location,lon,time,user,user_id
1,@NWSBoston This is our concern dude. https://t.co/klt69BYay3,971525458226483200,,"Boston, MA",,2018-03-07 23:18:13,danieljlavoie,770112175
10,RT @cyndonnelly: What goddamn century do we live in? https://t.co/qlATjyJaec,971525448617218048,,Other Location in US,,2018-03-07 23:18:11,chaserblue01,1608647108
100,https://t.co/oCLpxy4xQ6,971525350214782976,,"Boston, MA",,2018-03-07 23:17:48,jfxheff,213719799
1002,Lemon by Rihanna and N.E.R.D is on in my Uber and I am struggling to contain myself,971524479988961280,,"Boston, MA",,2018-03-07 23:14:20,sarahricc,69650733
1003,@richardroyster  https://t.co/RxGm4shTbb,971524479586390016,,"Boston, MA",,2018-03-07 23:14:20,nmalexander1,2466952481
1004,"probably going to try and write a dissertation on the vague topic of ""alternative expressions of orthodox identity… https://t.co/DYzfZdmDR6",971524478982291456,,Other Location in MA,,2018-03-07 23:14:20,OtterHouse_5,379892974
1005,@JoeP450 $tsro has been strong lately maybe finally a deal gets done?,971524478802055168,,"Boston, MA",,2018-03-07 23:14:20,Lblegend33,752268049
1006,RT @evankirstel: “Fewer planes are ready to fly: Air Force mission-capable rates decline amid pilot crisis” https://t.co/hhZQZ1pcoT bring @…,971524478630023168,,Other Location in US,,2018-03-07 23:14:20,ebukstel,909547129
1007,Also why the fuck do people wear baseball hats at the gym??? Gross,971524475152986112,,Other Location,,2018-03-07 23:14:19,JessicaCarmenn,85700820
1009,"RT @MITevents: RT @mitsap: Celebrate #WomensHistoryMonth with a community screening of ""Chisholm ‘72: Unbought &amp; Unbossed."" Mar 12, 3:30. R…",971524474326736896,,"Cambridge, MA",,2018-03-07 23:14:19,GCWSatMIT,256227809
101,RT @iRelateWords: having someone who can handle all your moods is such a blessing,971525346989412352,,Other Location,,2018-03-07 23:17:47,naswiftymia,3240729659
1010,@JeffHollandaise  https://t.co/m1C7yhvjgS,971524473345269760,,"Boston, MA",,2018-03-07 23:14:19,IchigoMichael,398471053
1011,"RT @CureNETs: What’s great about #ENETS18? Dirk Van Genechten from Belgium’s vzwNET &amp; MEN Kanker - “If it wasn’t for us, no one would be he…",971524471050956800,,Other Location,,2018-03-07 23:14:18,ElyseGellerman,2967466010
1012,RT @BCMBB: The Boston College Men’s Basketball program mourns the loss of longtime @GoHeels broadcaster Woody Durham. Our deepest condolenc…,971524470677622784,,Other Location,,2018-03-07 23:14:18,bigapple1691,2893937100
1013,Me at my first orange theory class tomorrow night https://t.co/TBlKODO0RV,971524470379892736,,"Boston, MA",,2018-03-07 23:14:18,LIVineasyyy,195369385
1014,"@Matty_May_Fire @NHLPlayerSafety @RearAdBsBlog @NHLBruins Im not an NHL player, did you see hit on McAvoys face?!",971524470279229440,,"Boston, MA",,2018-03-07 23:14:18,BankersLoveNaps,1202778540
1016,@LouMerloni It's not your money why do you care,971524469339705344,,"Boston, MA",,2018-03-07 23:14:18,jIabruins,2290241316
1017,@brianbeutler @DummieyBlondiey #LockHerUp,971524469205491712,,"Boston, MA",,2018-03-07 23:14:18,Menemshasunset3,38597673
1018,RT @cpmondello: @ShadowingTrump @bobbygoode 229 Republicans Voted Last Night to Prevent You from Ever Seeing Donald Trump's Tax Returns [ht…,971524469025107968,,Other Location,,2018-03-07 23:14:18,BekLiza,72785269
1019,So True https://t.co/C0gr5BFuEX,971524468928581632,,"Boston, MA",,2018-03-07 23:14:18,gsbboston,30449217
102,@rule_marilyn I think about Anthony a lot. How is he doing?,971525346544836608,,"Boston, MA",,2018-03-07 23:17:47,notchuraverage1,104324821
1020,@majedalraeesi1 @imankais1 والنبي يا عبدو,971524467825545216,,"Boston, MA",,2018-03-07 23:14:17,KadiBanyass,754425154982309888
1021,Congrats Sen. Eldridge!! https://t.co/I2vdcISpqI,971524466923769856,,"Boston, MA",,2018-03-07 23:14:17,Ant_Thomas2F,345192548
1022,RT @iRelateWords: have you ever felt homesick but for a person,971524463152988160,,Other Location,,2018-03-07 23:14:16,jake_m826,1173872442
1023,@Tashira_davis @lovepink_19 Agreeeeeeed idk why ppl use it,971524462339395584,,"Boston, MA",,2018-03-07 23:14:16,VanessaLeeRenta,2464152427
1024,"C L E A N L Y pieces, only. Air Max 98 🔥 https://t.co/rrB4D96LAI",971524458518368256,,"Boston, MA",,2018-03-07 23:14:15,HervGOTTI,239220304
1025,If you ever wanna get a feel for a place check out the book section of Good Will because the only shit in there in… https://t.co/pON1RG1Wfa,971524457406914560,,"Boston, MA",,2018-03-07 23:14:15,kenzie_marsh,317144151
1026,RT @antoniaiadi: @President1Trump @NinaMorton Hogg knows he should answer the question who is secong gunner https://t.co/gN6lPxBUbC,971524456781926400,,New York,,2018-03-07 23:14:15,ShermanTheShirt,815209493713866752
1027,How deep politics run is ridiculous and it is a game I just simply do not think I could train hard enough to master.,971524455838121984,,Other Location in MA,,2018-03-07 23:14:14,FM_LB_59,51053418
1029,"P R I N C E
#thankyou 
#InclusionRider 
#MichaelBJordan 
https://t.co/UI13Jq9O0k",971524453430685696,,"Boston, MA",,2018-03-07 23:14:14,amedawg18,27785974
103,Genial ! https://t.co/OM0JrvIm40,971525345177473024,,"Boston, MA",,2018-03-07 23:17:47,rosmelcardenas,46812315
1030,«do something about The Hill - I understood he was a man who valued frugality over comfort but I was mighty tired of not having the wonder»,971524453363605504,,"Boston, MA",,2018-03-07 23:14:14,ArduousIntent,862047057917431808
1031,@LD_Vader23 why?,971524453292273664,,"Boston, MA",,2018-03-07 23:14:14,Veracite100P,1627994401
1032,RT @Channel_Mike: Asked @MassGovernor about this today. Yes - he stopped for unrelated questions. He says he didn't even realize the report…,971524452910542848,,"Boston, MA",,2018-03-07 23:14:14,johnguilfoil,112073654
1034,RT @expanhola: #FeminismoSim https://t.co/iTpD4WteKA,971524449899110400,,Other Location,,2018-03-07 23:14:13,ProudMudbloods,876953533500837888
1036,Another one about Mr Rogers. https://t.co/QO9LnZIShK,971524443251052544,,"Boston, MA",,2018-03-07 23:14:11,SGSwritereditor,256289671
1037,RT @Wmn_Transition: Wise words from physicist-turned-management-guru Eliyahu Goldratt. https://t.co/vyhKHZS1ob,971524442810650624,,Other Location in US,,2018-03-07 23:14:11,JenPeremore,387008655
104,@RubysRainboworg keep up the amazing work!!! https://t.co/2h8fXQMGfc,971525344057593856,,"Cambridge, MA",,2018-03-07 23:17:46,LesleyThreshold,2559188773
1041,"@LazUhhhhBro Healthy defense in general, is all i want",971524435546132480,,"Boston, MA",,2018-03-07 23:14:10,Mayberrykush,84959930
1042,@DanLifshatz Keno Radio,971524434065489920,,"Boston, MA",,2018-03-07 23:14:09,KenoRadio,2905396845
1043,You must stink 😤 https://t.co/a6FMF8W3mn,971524433851637760,,"Boston, MA",,2018-03-07 23:14:09,VenturaULT,257566488
1044,RT @_BostonKid: Me when I’ve cleaned my room in 30 mins after pushing it off for weeks https://t.co/NGMgeduODp,971524432803127296,,Other Location,,2018-03-07 23:14:09,PinasNPalmTrees,595778791
1046,https://t.co/iddzUVti39,971524428365430784,,"Boston, MA",,2018-03-07 23:14:08,IRodC,53988558
1047,"RT @theannielane: Everyday should be Hump Day 😈😈
.
.
.
#humping #humpdayhumor #humpwednesday #wednesday #photo #igers #f4f #like #lazy #nop…",971524427962814464,,Other Location,,2018-03-07 23:14:08,DeMilfs,970155580739473408
1048,RT @AmarSahay2074: Can we restore or augment neurogenesis in the adult human DG is the question?  https://t.co/hjhNoitc79,971524425895104512,,Other Location,,2018-03-07 23:14:07,mazen_kheirbek,24203692
105,@LatinaCappello No way he’s solid who,971525343692632064,,"Boston, MA",,2018-03-07 23:17:46,Thefranchise117,381327563
1050,Let's tax @Uber and use the revenue to make ambulances free.,971524425530167296,,"Boston, MA",,2018-03-07 23:14:07,redbassett,19669641
1051,"My new favorite weather-woman, @Jung_Carrie https://t.co/P5isl73G1E",971524424922001408,,"Boston, MA",,2018-03-07 23:14:07,MiriamWasser,241747502
1053,"#IfIWereTheLastPersonOnEarth
I might still believe Tom Perez and Jim Acosta were involved as fluffers in tranny porn",971524422950584320,,Other Location,,2018-03-07 23:14:07,Dogstar_K9,768784388620517376
1055,@Foaming_Agent Bam.,971524421860167680,,Other Location in MA,,2018-03-07 23:14:06,collitovision,148198590
1056,"RT @choppintoppin: Dear Committee, 

Put BC in. You know you want to.",971524420027248640,,Other Location in US,,2018-03-07 23:14:06,mtwolfe95,911535529
1057,Another W in the books. Congrats! https://t.co/bPbUxa7cVL,971524419842723840,,Other Location in MA,,2018-03-07 23:14:06,BillForry,27939908
1058,@Fly64 he sucks,971524419133820928,,"Boston, MA",,2018-03-07 23:14:06,wentzjesus,817453300715024384
106,"RT @ChristopherNFox: College Republicans launch new push to tax ""the carbon pollution produced by burning fossil fuels and then returning t…",971525342602125312,,Other Location in US,,2018-03-07 23:17:46,BrianofNJ,1349118547
1060,"Most Lopsided #CollegeHoops Games Tonight

86% on South Car -2.5 vs Ole Miss
82% on Marquette -5.5 vs Depaul
80% on… https://t.co/EP0J2B0K8e",971524417258967040,,"Boston, MA",,2018-03-07 23:14:05,SportsInsights,45921165
1061,The #prostate surrounds the urethra just below the urinary bladder and can be felt during a rectal exam.,971524416944427008,,"Boston, MA",,2018-03-07 23:14:05,ProstateHealing,3069188519
1062,"RT @shelbydohts: Here at @nationalgridus, we're prepared for worst but hoping for the best. We remain in full storm response mode, with 5 s…",971524416692801536,,Other Location in US,,2018-03-07 23:14:05,DarleneMasse1,2423126179
1063,@JJStannard @ptp_official @monikaenter @FlamingPines @deathbombarc @ObjectsLtd @TripaliumCorp @mapledeath… https://t.co/b2XmGRykgs,971524415765786624,,"Boston, MA",,2018-03-07 23:14:05,Iheartnoise,15273924
1064,"@jonkrup111 @PlumIslandMatty Thank you sweetie,  i appreciate it and i got yours! ☕☕😎👊👌👍",971524415765626880,,"Boston, MA",,2018-03-07 23:14:05,boston_girl79,718125420357492736
1065,@DaniDinstman @haleyepereira Honestly please do,971524415715409920,,"Boston, MA",,2018-03-07 23:14:05,Lucygmad,60173728
1066,@DSJinTheCut @nballaccess You still think he’s bad? Lol,971524415639965696,,Other Location in MA,,2018-03-07 23:14:05,CuhWristChin,226791156
1067,WTF SHES SO GORGEOUS https://t.co/ZYBvBTA1GK,971524412305498112,,"Boston, MA",,2018-03-07 23:14:04,aIyssaaaaa,1654212378
1068,RT @MassSWAN: #LetUsSurvive &amp; keep calling those senators!!!! https://t.co/Bk5i015Qpq,971524411554705408,,Other Location in US,,2018-03-07 23:14:04,TheManchild6789,110356756
1069,Find the latest offer in the beauty section of the @Target app and stop by select stores to redeem this sweet disco… https://t.co/GmYP2GN3TW,971524410099355648,,"Boston, MA",,2018-03-07 23:14:04,_bubsbee,888112217228365824
107,"#Somerville is not calling a snow emergency, but @SvilleSchools will be closed on Thursday, March 8. @SomervillePL… https://t.co/PnjTzjy7bV",971525341532565504,,Other Location in MA,,2018-03-07 23:17:46,SomervilleCity,217127027
1070,Clinical Trials and Canine Companion Help Metastatic Breast Cancer Patient | @DanaFarber Cancer Institute… https://t.co/z6fyZCBwsn,971524409801560064,,"Boston, MA",,2018-03-07 23:14:04,PanMass,18986239
1071,EPS for International Speedway Corporation (ISCA) Expected At $0....,971524409663066112,,"Boston, MA",,2018-03-07 23:14:03,wosaikeneriki,114274155
1072,"With another nor’easter underway in Boston, it's the perfect day to cozy up to the fireplace. This amazing piece of… https://t.co/r2UmTI1Ht1",971524408467746816,,"Boston, MA",,2018-03-07 23:14:03,BUArts,32507092
1073,Sometimes I wanna drop a tear but no emotions from a King!,971524408111181824,,"Boston, MA",,2018-03-07 23:14:03,Venicexm_,727992331937435648
1075,"Download the necn app for the latest forecasts, school closings and weather alerts --&gt; https://t.co/1HWvPDbKlb https://t.co/EPTRVS17XZ",971524406823530496,,"Boston, MA",,2018-03-07 23:14:03,NECN,9907172
1077,RT @jenrealtor4life: I don't know how he lives without me,971524405586251776,,Other Location,,2018-03-07 23:14:02,BacMacon,267816679
1079,@DearAuntCrabby @FLOTUS @realDonaldTrump Yaasssssss!!!!!!,971524403325472768,,"Boston, MA",,2018-03-07 23:14:02,Feisdancer,1392566808
1080,RT @kdnuggets: The Malicious Use of #ArtificialIntelligence #AI - this report from 26 top researchers outlines #risk from #AI and urges mor…,971524403216384000,,Other Location in US,,2018-03-07 23:14:02,Tsundu_Mak,535783927
1081,stop smoking... see how some of ya “friends” start disappearing,971524401840705536,,"Boston, MA",,2018-03-07 23:14:02,asvpxalison,258163792
1083,Over 137.5 Bucknell. It's dropped a bit to low... https://t.co/fUwXkRfkTE,971524401668808704,,"Boston, MA",,2018-03-07 23:14:02,cappedallday,2481491973
1084,I WIIIIIISH everyone (myself included at times) realized that a +1 really ain't the end all be all. At all.,971524401651953664,,"Boston, MA",,2018-03-07 23:14:02,whaddupManda,26777693
1087,"RT @AriaMarketing: Getting a behind the scenes look from @Ryan_M_Black, @HCA_News video interviews with  @cynergistek exec's @EndisNye_com,…",971524396719353856,,Other Location in US,,2018-03-07 23:14:00,EndisNye_com,1360895809
1088,Marketing What Makes You Unique https://t.co/1FcXxPChGY,971524396471943168,,"Boston, MA",,2018-03-07 23:14:00,ralph_m93,874659636523274240
1089,RT @TerryWBZ: Some VERY early returns from our weather watchers https://t.co/gEfN9uHCHf,971524392743301120,,Other Location in MA,,2018-03-07 23:13:59,HopkintonWX,3437237963
109,"@jacksantucci @TimRothIRV @GreenPartyUS @KristinEberhard Well, PLACE isn’t ranked at all, but it is “predeclared”.… https://t.co/Gm1Sbprg94",971525340211359744,,"Cambridge, MA",,2018-03-07 23:17:45,bettercount_us,517666279
1092,RT @ErnieBochJr: As a Massachusetts resident I can say ... we will be there ! https://t.co/cENeI1cxiH,971524387613626368,,"Boston, MA",,2018-03-07 23:13:58,ps92264,326540264
1093,Which is more pretentious,971524387244568576,,"Boston, MA",,2018-03-07 23:13:58,sweaters262,803487959588753408
1094,@frontokingsace cover art: @parispowered,971524385134739456,,"Boston, MA",,2018-03-07 23:13:58,GoneBrokeCo,860231937604153344
1095,RT @Rbrutti: King Henry VIII's divorce of Catherine of Aragon request was denied by Pope Clement VII 388 years ago today https://t.co/63dO5…,971524382895099904,,Other Location,,2018-03-07 23:13:57,DrewGeorgeClode,574472169
1097,RT @mallyskok: Omg Chalk this up to lifes little adventures!! Guy at  car  hire  was  like. - take  the  yellow  Camaro. It's  the  same  p…,971524382576205824,,"Boston, MA",,2018-03-07 23:13:57,mallyskok,15872935
1098,RT @ilovepics4: https://t.co/pSx6pShUzq,971524381674438656,,Other Location,,2018-03-07 23:13:57,javivi_sexart,763018502642999296
1099,@btoll_21 حبتك العافيه,971524381192151040,,"Boston, MA",,2018-03-07 23:13:57,SingLE_CELL1,451193307
11,RT @EagleInsiders: Don't forget to follow @WTempleton247 for more on #BCHoops big win over #NCState and coverage of the #BC vs. #Clemson ga…,971525448487317504,,Other Location in US,,2018-03-07 23:18:11,77MMorais,3051186715
110,@thetomzone too bad binch,971525339821330432,,"Boston, MA",,2018-03-07 23:17:45,HongPong,19841902
1101,"""You can't un-saw a tree -
but you can't un-see one either""

The Broccoli Tree: A Parable 
https://t.co/gCbJ6YSG1N via @YouTube",971524380122583040,,"Boston, MA",,2018-03-07 23:13:56,aub0ree,1018717460
1102,RT @KevinLevin: It should be every history educator's goal to bring their students to a point where they understand that there is no histor…,971524374351106048,,Other Location,,2018-03-07 23:13:55,N_Unterholz,130153072
1105,RT @JunDawg_: Lmfaooooo notta fk. Woman does be wung wung for man more than man for women lol refer to the “men are trash” bitches.....they…,971524366872842240,,Other Location,,2018-03-07 23:13:53,letmetasteyou_x,790780592489107456
1106,@t0k__2 ありやでりんけんちゃ！,971524366532984832,,Other Location,,2018-03-07 23:13:53,_Phantom_Rider,923506034857033728
1108,RT @inarliswetrust: Do crips have blood cells?,971524365534810112,,Other Location,,2018-03-07 23:13:53,amrekeyes,1901662164
111,@mkmolnar Patrice Bergeron's jersey is still visible though. What more could you possibly need?,971525339594854400,,"Boston, MA",,2018-03-07 23:17:45,DeBenedictis4,503422631
1110,No mess up this year! Congrats to the 90th Oscars for doing what they do best! #Oscars90 #yosender https://t.co/LhqObK0CYQ,971524364582641664,,"Boston, MA",,2018-03-07 23:13:53,CBraekt,954052011414249472
1111,"RT @lalalalaurrrren: Remember back in October when I said how poor this team was? 

Whoops. https://t.co/1obi8jQOXG",971524364012269568,,"Boston, MA",,2018-03-07 23:13:53,chipharris54,3030725250
1112,@AsForLitaa I have notifications off on all of them lol,971524363462823936,,"Boston, MA",,2018-03-07 23:13:52,AuntieEva7,35285230
1113,RT @ian_wickersham: Our new paper on second-generation rabies virus is now live. New tool for retrograde delivery of Cre or Flp to projecti…,971524363282534400,,Other Location in US,,2018-03-07 23:13:52,rvrikhye,759878575411658752
1114,RT @BarstoolBC: YOOOOO HE JUST DECIDED TO TAKE OFF https://t.co/5NSw6W2sQs,971524363009904640,,Other Location,,2018-03-07 23:13:52,CarmenGee12,416667148
1116,"@PatriotsOnTS I don't want any accumulation tonight, but I'm really hoping I get to experience #thundersnow for myself.",971524361114046464,,"Boston, MA",,2018-03-07 23:13:52,ouelletteda,14626430
1117,@jettestephen @ajchrystall Tell me bout it,971524360946282496,,"Boston, MA",,2018-03-07 23:13:52,agrabau,17968726
1118,"@RealFPJr @TheOnlySanch Now people are starting to rally behind Wilder, his last two fights have been amazing and h… https://t.co/wNWkvVv21H",971524360057098240,,"Boston, MA",,2018-03-07 23:13:52,The_1uan,432760640
1119,@realStefanStrek Why aren’t they talking about this on the news???,971524359541141504,,"Boston, MA",,2018-03-07 23:13:52,deeleebee54,815428378903855104
112,Is that a fuking Pokémon tat on ur chest ? 😂 boy STFU https://t.co/V8ODDXZ8XG,971525339104120832,,"Boston, MA",,2018-03-07 23:17:45,FM_Boston,45030493
1122,RT @petemrogers: I love Deion Sanders 😂😂 https://t.co/t1s5QQWKxE,971524355816599552,,Other Location,,2018-03-07 23:13:51,KellyChastain12,4109274492
1125,@KevinMKruse I would expect Sessions to be a big fan of a state trying to leave the union!,971524352360493056,,"Cambridge, MA",,2018-03-07 23:13:50,khedger,29498298
1127,"tw food// 

i’m bout to stuff my face with the lasagna i just made !!! i’m a slut for pasta dishes !!!!!! !",971524350984753152,,"Boston, MA",,2018-03-07 23:13:49,fIickrniall,736058464594595840
1128,"“Let’s go! We’ve got it! We’ve solved the case!”

These two are an absolute delight. 💙💚

Photo by @kennyletelier on… https://t.co/53PSrHj9WT",971524349097365504,,"Boston, MA",,2018-03-07 23:13:49,turnfolio,949352053826048000
1129,"RT @PeteThamel: Becky Hammon is a top consideration for the Colorado State men's basketball job. A column, with voices from around the NBA,…",971524348350730240,,Other Location in US,,2018-03-07 23:13:49,ChastainErin,507908721
113,"RT @stoolpresidente: Introducing our new sketch show the Barstool Variety Hour. New episodes will be released every Wednesday at Noon

Watc…",971525338923765760,,Other Location in US,,2018-03-07 23:17:45,ricknoche,771840105598320640
1131,@tsalavoutou Ευχαριστουμε,971524346291384320,,"Boston, MA",,2018-03-07 23:13:48,oKontosSas,844302110
1133,@ochocinco 😂,971524344324206592,,"Boston, MA",,2018-03-07 23:13:48,kms167,35045485
1134,Wtf is going on in NY subways?? Lol https://t.co/og0zG5PCvn,971524343942565888,,"Boston, MA",,2018-03-07 23:13:48,ladonafatal,93293650
1135,Who's baby father is this 🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣 https://t.co/qbabdFrVJV,971524342529085440,,"Boston, MA",,2018-03-07 23:13:47,imSchwaggy,280534544
1137,But HER emails. https://t.co/f23i6Fn2FA,971524340117319680,,"Cambridge, MA",,2018-03-07 23:13:47,simonhedlin,137673734
1138,RT @RebeccaDRobbins: A+ headline https://t.co/PoZBWruu9e,971524338867302400,,Other Location in US,,2018-03-07 23:13:47,AlisonAbridged,43572149
1139,"RT @Meenee67: Democrats are idiots, the whole #StormyDaniels story is soooooo from the Clinton’s dirty politics playbook. Who really cares…",971524338464763904,,Other Location,,2018-03-07 23:13:46,gipper40Rick,1633495021
114,@turborblxx hot but the rims look like they are part of a shitty russian beamng mod,971525336956653568,,"Boston, MA",,2018-03-07 23:17:45,GLE63s_,3317107196
1140,RT @larrykim: 🏪 This store just came up with a brilliant way to go plastic-free. https://t.co/uZSB86YH45,971524337365934080,,Other Location in US,,2018-03-07 23:13:46,tamcdonald,15259875
1141,"RT @reaghanhunt: hey i know we didn’t match on tinder but i searched your name and found u on instagram. youre cute :)
Sᴇᴇɴ

do u think im…",971524333431545856,,Other Location in US,,2018-03-07 23:13:45,izach120,70051209
1142,"RT @Supernova_Style: I don’t think I can say what I’m doing yet, but I’m @medialab and I’m hoping that it goes well! I’m definitely excited…",971524332966039552,,Other Location in US,,2018-03-07 23:13:45,AndysTechGarage,763154731925643264
1143,@DJ_Bean A Devour meal.,971524331808460800,,"Boston, MA",,2018-03-07 23:13:45,minsooyong,125154848
1144,cc: @MallikaMarshall https://t.co/t6LLnXclfu,971524330931834880,,"Boston, MA",,2018-03-07 23:13:45,wbz,16334139
1145,"RT @pronounced_ing: ""Some of my favorite movies are by straight white dudes about straight white dudes. And now straight white dudes can wa…",971524330331910144,,Other Location in MA,,2018-03-07 23:13:45,SpookAndShook,27742598
1147,"Boston College 91, NC State 87: Jim Christian and BC Player Postgame Quotes https://t.co/vcIGDwHvBu",971524329006682112,,"Boston, MA",,2018-03-07 23:13:44,bcinterruption,39628590
1149,@PoPoosti @Erikozabel Deja de marujear popostiiiii,971524327115055104,,"Boston, MA",,2018-03-07 23:13:44,unainikitanipon,542637205
115,RT @brokehorrorfan: King Kong was released 85 years ago today: https://t.co/z6M0o1jBKS https://t.co/IHitEPMPGC,971525336855928832,,Other Location,,2018-03-07 23:17:45,DanniAnders,337456521
1150,"Lmao I’d be pissed bruh I’m too focused leave me alone, if im playing god of war tho or Forza, I wouldn’t care caus… https://t.co/6dovjS3qTU",971524326804606976,,"Boston, MA",,2018-03-07 23:13:44,Mayberrykush,84959930
1153,"“FUCK W ME CUZ I GOT..” 💨💨
@frontokingsace really went off here..
NEW “Sour Freestyle” OUT NOW 🚨
https://t.co/ikrPwPUvZz",971524325877735424,,"Boston, MA",,2018-03-07 23:13:43,GoneBrokeCo,860231937604153344
1155,@susantran ❤️ Literally all I ask of @SueNBCBoston is that he is there the next time I’m on #TheTake!,971524325416296448,,Other Location in MA,,2018-03-07 23:13:43,jessemermell,30767157
1156,RT @Marc_Bertrand: This is moronic. https://t.co/CTLhEw3IdF,971524325244329984,,Other Location,,2018-03-07 23:13:43,zapper72,435883020
1157,"RT @Jarrett_Lerner: Another write-up of Smack Dab in the Middle, this one by the endlessly impressive Scholastic kid reporter Max Surprenan…",971524324787179520,,New York,,2018-03-07 23:13:43,TaraJSamson,917112693177442304
1158,@thetradingcat Love them,971524324061597696,,"Boston, MA",,2018-03-07 23:13:43,Lblegend33,752268049
1159,"RT @KatyWan7: #CaiXukun   #idolproducer  #IDOLPRODUCER 
#蔡徐坤   #偶像练习生
#채서곤    #차이쉬쿤 

Update https://t.co/rU6TegwR3b",971524321817473024,,Other Location,,2018-03-07 23:13:43,MeenZn,920688844407574528
116,@mafiacanarinho Sou 1000% KAYSAR. Fiel sempre!,971525336314925056,,"Boston, MA",,2018-03-07 23:17:44,pattgab,44417725
1161,A dog-shaped heart in my lap 💖 https://t.co/UtlD1ebWtK,971524317870809088,,"Boston, MA",,2018-03-07 23:13:42,somemetaphor,3068582214
1162,"RT @thistallawkgirl: Ted Cruz is like a dildo come to life: all dick, no balls.",971524317241663488,,Other Location in US,,2018-03-07 23:13:41,prjedi69,100992421
1163,"Si yo apago la luz, tú la quieres prender que yo sé que tú prefieres tocar lo que quieres ver, si ya entendimos tod… https://t.co/nM6ZWC9PJi",971524316901888000,,"Boston, MA",,2018-03-07 23:13:41,YissyC,72625707
1164,Like @kenmartinww said- you’re never alone at a @GHillFoundation event! https://t.co/I4wSbsnfNf,971524316566343680,,"Boston, MA",,2018-03-07 23:13:41,DicDonohue,2168707118
1166,RT @CelticsThings: Kyrie Irving will play tomorrow at Minnesota after missing Monday's game in Chicago with a sore knee. #UncleDrew,971524315886817280,,Other Location,,2018-03-07 23:13:41,NoLookPassStyle,935799715307933696
1167,"RT @WatertownPubLib: Watertown Square, looking down Galen Street. 1865. The large building near the center is the Walker and Pratt Manufact…",971524315559682048,,Other Location,,2018-03-07 23:13:41,cgibbons99,23821532
1168,RT @eifles_apparel: Check out our most recent blog posts about upcoming styles and gear! Also @kellfazz will have the ‘Eifles Takeover’ spr…,971524315433852928,,Other Location in US,,2018-03-07 23:13:41,Kaylamckeownn,22687980
1169,"‘156: Payday 2, Persona 5, and Fortnite'  
iTunes: https://t.co/dm6HI4x4ve      
Google Play:… https://t.co/qsiQNOK61k",971524314163044352,,"Boston, MA",,2018-03-07 23:13:41,Tangent_Podcast,3006900567
117,RT @celtics: Brad Stevens is asked if there’s a “statistical sweet spot” that tells him the team is playing well on both ends of the floor.…,971525336285503488,,Other Location,,2018-03-07 23:17:44,leebrayan_11,936988502419558400
1170,Why do people add delayed snags ya fuckin retarded shits annoying,971524311503777792,,"Boston, MA",,2018-03-07 23:13:40,TyIenn,882127314032754688
1172,"It's a dreary weather night, but we've got these two handsome studs to brighten everything up!!… https://t.co/Pym0H2wKvc",971524308978696192,-71.056868,"Boston, MA",42.341688,2018-03-07 23:13:39,moonshine152,2887181013
1173,@yashar Ya say that three times fast Hope Hicks hacked. BS.,971524307431120896,,"Boston, MA",,2018-03-07 23:13:39,sbrady1231,745859801003999232
1174,"RT @JasonLawNews: Rocky descent into Logan, but we made it! Cool shot from the plane (2X speed) of the dark clouds hanging over Boston @bos…",971524307015921664,,Other Location in MA,,2018-03-07 23:13:39,GettyBosSports,704874692
1175,first night back to work in two weeks. i need a box of little debbie snack cakes and a puppy,971524306684477440,,"Boston, MA",,2018-03-07 23:13:39,AndThenBenSaid,629552669
1176,"@CelebsArabic يا جماعة لا تنسون تصوتون لهم في Kids Choice Awards

I vote for @BTS_twt #BTSARMY as #BestFanArmy at #IHeartAwards",971524302217666560,,"Boston, MA",,2018-03-07 23:13:38,SuperNorah1995,143117083
1177,"@Moosopp Them: Well you won't learn if you just have it all handed to you. uwu

Seriously they can fuck right off.… https://t.co/hXzW7nk70A",971524299856203776,,"Boston, MA",,2018-03-07 23:13:37,lorgebirb,703099534860120064
1179,"RT @EmNKeehn: Conference on ""Human Rights in a Time of Populism"" March 23&amp;24 @HmnRghtsProgram at Harvard Law. Check out our speakers and RS…",971524298065182720,,"Cambridge, MA",,2018-03-07 23:13:37,HmnRghtsProgram,22498322
1180,"RT @DanDGerard: One of these things is not like the other, for Boston.... who will be right? Totals as of 6pm Monday https://t.co/hYDvgZwiFr",971524297721352192,,"Boston, MA",,2018-03-07 23:13:37,BubblyHeart,14975010
1181,"RT @Brewbound: Torrance, CA #beerevent on Apr 28: @SmogCityBeer Smog City Anniversary Celebration https://t.co/jAukoyrNFi",971524296605540352,,Other Location in US,,2018-03-07 23:13:37,SmogCityBeer,199931705
1182,@DaAnsahonSports @LennoxLewis Good 1...Thanks!,971524294965710848,,"Boston, MA",,2018-03-07 23:13:36,etasha49,52759180
1183,Last year or the the year before I think people were digging bike tunnels through pile of snow. Be very careful wha… https://t.co/hwMFDyEDIN,971524294428844032,,"Boston, MA",,2018-03-07 23:13:36,sumeetpar3ek,15199397
1184,"RT @Savvy_91: What I learned today
Sam said she didn’t say anything to Jason bc she “couldn’t hurt him” (Drew)
said her nightmare was over…",971524291257864192,,Other Location,,2018-03-07 23:13:35,daytimebubble,924026635388686336
1185,"Good weeping, to be clear. https://t.co/hJASqb9Q8s",971524290360348672,,"Boston, MA",,2018-03-07 23:13:35,SGSwritereditor,256289671
